ID,Source,Duration in Minutes,Start Time,End Time,Amount,Kiosk ID,App Zone ID,App Zone Group,Payment Method,Location Group,Last Updated,Year,Month,Hour,inter_arrival_minutes
84784526,Parking Meters,90.0,2024-01-02 15:48:00,2021-08-05 17:18:00,3.25,28002809,,,CARD,Austin High,5/4/2023 21:34,2021,August,15,0.0
84784498,Parking Meters,60.0,2024-01-02 15:48:00,2021-08-05 16:48:00,2.25,20001416,,,CARD,Non-Core,5/4/2023 21:34,2021,August,15,0.0
84784527,Parking Meters,60.0,2024-01-02 15:49:00,2021-08-05 16:49:00,2.25,24002435,,,CARD,East Austin,5/4/2023 21:34,2021,August,15,1.0
84784520,Parking Meters,60.0,2024-01-02 15:49:00,2021-08-05 16:49:00,2.25,20001705,,,CARD,Non-Core,5/4/2023 21:34,2021,August,15,0.0
84747294,Parking Meters,366.0,2024-01-02 15:53:00,2021-08-02 21:59:00,5.0,81002109,,,CARD,Walter,6/9/2023 21:20,2021,August,15,4.0
84875471,Parking Meters,90.0,2024-01-02 15:54:00,2021-08-12 17:24:00,3.25,20001422,,,CARD,Non-Core,5/4/2023 21:35,2021,August,15,1.0
84907046,Parking Meters,60.0,2024-01-02 15:54:00,2021-08-14 16:54:00,2.25,61001602,,,CARD,Rainey,5/4/2023 21:35,2021,August,15,0.0
84862496,Parking Meters,60.0,2024-01-02 15:54:00,2021-08-11 16:54:00,2.0,20000929,,,COINS,Non-Core,5/4/2023 21:35,2021,August,15,0.0
84875467,Parking Meters,75.0,2024-01-02 15:55:00,2021-08-12 17:10:00,2.75,10001005,,,CARD,Core,5/4/2023 21:35,2021,August,15,1.0
84862502,Parking Meters,75.0,2024-01-02 15:56:00,2021-08-11 17:11:00,2.75,10000859,,,CARD,Core,5/4/2023 21:35,2021,August,15,1.0
84707370,Parking Meters,120.98333,2024-01-02 15:58:00,2021-07-30 17:59:00,4.28,20001723,,,CARD,Non-Core,5/4/2023 21:32,2021,July,15,2.0
84707368,Parking Meters,22.5,2024-01-02 15:58:00,2021-07-30 16:21:00,0.75,10001024,,,COINS,Core,5/4/2023 21:32,2021,July,15,0.0
84707345,Parking Meters,135.0,2024-01-02 15:58:00,2021-07-30 18:13:00,4.75,24002432,,,CARD,East Austin,5/4/2023 21:32,2021,July,15,0.0
84707399,Parking Meters,46.5,2024-01-02 15:59:00,2021-07-30 16:45:00,1.55,10000539,,,COINS,Core,5/4/2023 21:32,2021,July,15,1.0
84707362,Parking Meters,120.0,2024-01-02 15:59:00,2021-07-30 17:59:00,4.25,10000109,,,CARD,Core,5/4/2023 21:32,2021,July,15,0.0
84707364,Parking Meters,60.0,2024-01-02 15:59:00,2021-07-30 16:59:00,2.25,10000334,,,CARD,Core,5/4/2023 21:32,2021,July,15,0.0
84707412,Parking Meters,127.5,2024-01-02 16:01:00,2021-07-30 18:06:00,2.25,10000334,,,CARD,Core,5/4/2023 21:32,2021,July,16,2.0
84875584,Parking Meters,118.25,2024-01-02 16:01:00,2021-08-12 17:59:00,4.19,27002703,,,CARD,Colorado River,5/4/2023 21:35,2021,August,16,0.0
84707400,Parking Meters,60.0,2024-01-02 16:01:00,2021-07-30 17:01:00,2.25,26002610,,,CARD,Mueller,5/4/2023 21:32,2021,July,16,0.0
84890746,Parking Meters,105.0,2024-01-02 16:03:00,2021-08-13 17:48:00,3.75,28002804,,,CARD,Austin High,5/4/2023 21:35,2021,August,16,2.0
84707492,Parking Meters,60.0,2024-01-02 16:03:00,2021-07-30 17:03:00,2.25,26002601,,,CARD,Mueller,5/4/2023 21:32,2021,July,16,0.0
84875594,Parking Meters,180.0,2024-01-02 16:03:00,2021-08-12 19:01:00,5.0,10001027,,,CARD,Core,5/4/2023 21:35,2021,August,16,0.0
84890742,Parking Meters,210.0,2024-01-02 16:04:00,2021-08-13 19:34:00,8.5,10001217,,,CARD,Core,5/4/2023 21:35,2021,August,16,1.0
84707505,Parking Meters,150.0,2024-01-02 16:04:00,2021-07-30 18:34:00,5.5,10001028,,,CARD,Core,5/4/2023 21:32,2021,July,16,0.0
84707549,Parking Meters,210.0,2024-01-02 16:05:00,2021-07-30 19:35:00,8.5,10001203,,,CARD,Core,5/4/2023 21:32,2021,July,16,1.0
84707572,Parking Meters,105.0,2024-01-02 16:06:00,2021-07-30 17:51:00,3.75,10000531,,,CARD,Core,5/4/2023 21:32,2021,July,16,1.0
84746734,Parking Meters,60.0,2024-01-02 16:06:00,2021-08-02 17:06:00,2.25,10000129,,,CARD,Core,6/9/2023 21:20,2021,August,16,0.0
84758936,Parking Meters,60.0,2024-01-02 16:07:00,2021-08-03 17:07:00,2.25,10001050,,,CARD,Core,5/4/2023 21:34,2021,August,16,1.0
84707556,Parking Meters,60.0,2024-01-02 16:07:00,2021-07-30 17:07:00,2.25,20001723,,,CARD,Non-Core,5/4/2023 21:32,2021,July,16,0.0
84707536,Parking Meters,60.0,2024-01-02 16:07:00,2021-07-30 17:07:00,2.25,24002479,,,CARD,East Austin,5/4/2023 21:32,2021,July,16,0.0
84707565,Parking Meters,15.0,2024-01-02 16:07:00,2021-07-30 16:22:00,0.5,24002460,,,COINS,East Austin,5/4/2023 21:32,2021,July,16,0.0
84707576,Parking Meters,112.066666,2024-01-02 16:07:00,2021-07-30 17:59:00,3.98,35002529,,,CARD,West Campus,5/4/2023 21:32,2021,July,16,0.0
84707681,Parking Meters,60.0,2024-01-02 16:12:00,2021-07-30 17:12:00,2.25,35001507,,,CARD,West Campus,5/4/2023 21:32,2021,July,16,5.0
84890918,Parking Meters,210.0,2024-01-02 16:12:00,2021-08-13 19:42:00,8.5,10001221,,,CARD,Core,5/4/2023 21:35,2021,August,16,0.0
84707692,Parking Meters,466.23334,2024-01-02 16:12:00,2021-07-30 23:58:00,27.64,10000542,,,CARD,Core,5/4/2023 21:32,2021,July,16,0.0
84890935,Parking Meters,127.5,2024-01-02 16:13:00,2021-08-13 18:12:00,2.25,61001623,,,CARD,Rainey,5/4/2023 21:35,2021,August,16,1.0
84890946,Parking Meters,60.0,2024-01-02 16:14:00,2021-08-13 17:14:00,2.25,10000336,,,CARD,Core,5/4/2023 21:35,2021,August,16,1.0
84785025,Parking Meters,105.0,2024-01-02 16:16:00,2021-08-05 18:01:00,3.75,10001047,,,CARD,Core,5/4/2023 21:34,2021,August,16,2.0
84800531,Parking Meters,60.0,2024-01-02 16:18:00,2021-08-06 17:18:00,2.0,10001221,,,COINS,Core,5/4/2023 21:34,2021,August,16,2.0
84746918,Parking Meters,100.166664,2024-01-02 16:19:00,2021-08-02 17:59:00,3.58,10000332,,,CARD,Core,6/9/2023 21:20,2021,August,16,1.0
84759168,Parking Meters,99.05,2024-01-02 16:20:00,2021-08-03 17:59:00,3.55,61001623,,,CARD,Rainey,5/4/2023 21:34,2021,August,16,1.0
84759169,Parking Meters,90.0,2024-01-02 16:20:00,2021-08-03 17:50:00,3.25,20001741,,,CARD,Non-Core,5/4/2023 21:34,2021,August,16,0.0
84785118,Parking Meters,638.51666,2024-01-02 16:21:00,2021-08-06 03:00:00,8.3,91001901,,,CARD,MACC Lot,5/4/2023 21:34,2021,August,16,1.0
84759172,Parking Meters,60.0,2024-01-02 16:22:00,2021-08-03 17:22:00,2.25,10000438,,,CARD,Core,5/4/2023 21:34,2021,August,16,1.0
84891119,Parking Meters,90.0,2024-01-02 16:24:00,2021-08-13 17:54:00,3.25,10000826,,,CARD,Core,5/4/2023 21:35,2021,August,16,2.0
84891109,Parking Meters,60.0,2024-01-02 16:24:00,2021-08-13 17:24:00,2.25,10001041,,,CARD,Core,5/4/2023 21:35,2021,August,16,0.0
84800654,Parking Meters,150.0,2024-01-02 16:24:00,2021-08-06 18:54:00,5.5,10001228,,,CARD,Core,5/4/2023 21:34,2021,August,16,0.0
84862867,Parking Meters,60.0,2024-01-02 16:25:00,2021-08-11 17:25:00,2.25,24002449,,,CARD,East Austin,5/4/2023 21:35,2021,August,16,1.0
84891132,Parking Meters,60.0,2024-01-02 16:25:00,2021-08-13 17:25:00,2.25,20001757,,,CARD,Non-Core,5/4/2023 21:35,2021,August,16,0.0
84907724,Parking Meters,270.0,2024-01-02 16:26:00,2021-08-14 20:56:00,12.5,10001001,,,CARD,Core,5/4/2023 21:35,2021,August,16,1.0
84862964,Parking Meters,60.0,2024-01-02 16:27:00,2021-08-11 17:27:00,2.25,10000129,,,CARD,Core,5/4/2023 21:35,2021,August,16,1.0
84862957,Parking Meters,90.0,2024-01-02 16:28:00,2021-08-11 17:58:00,3.25,35001548,,,CARD,West Campus,5/4/2023 21:35,2021,August,16,1.0
84817598,Parking Meters,195.0,2024-01-02 16:28:00,2021-08-07 19:43:00,7.75,61001608,,,CARD,Rainey,5/4/2023 21:34,2021,August,16,0.0
84907749,Parking Meters,90.0,2024-01-02 16:28:00,2021-08-14 17:58:00,3.25,10000211,,,CARD,Core,5/4/2023 21:35,2021,August,16,0.0
84862987,Parking Meters,60.0,2024-01-02 16:31:00,2021-08-11 17:31:00,2.25,26002630,,,CARD,Mueller,5/4/2023 21:35,2021,August,16,3.0
84907813,Parking Meters,60.0,2024-01-02 16:32:00,2021-08-14 17:32:00,2.25,20001408,,,CARD,Non-Core,5/4/2023 21:35,2021,August,16,1.0
84863001,Parking Meters,165.0,2024-01-02 16:32:00,2021-08-11 19:17:00,6.25,10000655,,,CARD,Core,5/4/2023 21:35,2021,August,16,0.0
84800792,Parking Meters,87.38333,2024-01-02 16:32:00,2021-08-06 17:59:00,3.16,35002514,,,CARD,West Campus,5/4/2023 21:34,2021,August,16,0.0
84759352,Parking Meters,75.0,2024-01-02 16:33:00,2021-08-03 17:48:00,2.75,10001041,,,CARD,Core,5/4/2023 21:34,2021,August,16,1.0
84863081,Parking Meters,90.0,2024-01-02 16:36:00,2021-08-11 18:06:00,3.25,24002418,,,CARD,East Austin,5/4/2023 21:35,2021,August,16,3.0
84863071,Parking Meters,135.0,2024-01-02 16:36:00,2021-08-11 18:12:00,2.5,10001001,,,CARD,Core,5/4/2023 21:35,2021,August,16,0.0
84863098,Parking Meters,60.0,2024-01-02 16:37:00,2021-08-11 17:37:00,2.25,20001118,,,CARD,Non-Core,5/4/2023 21:35,2021,August,16,1.0
84771925,Parking Meters,165.0,2024-01-02 16:41:00,2021-08-04 19:26:00,6.25,10001215,,,CARD,Core,5/4/2023 21:34,2021,August,16,4.0
84708357,Parking Meters,135.0,2024-01-02 16:49:00,2021-07-30 19:04:00,4.75,10001037,,,CARD,Core,5/4/2023 21:32,2021,July,16,8.0
84747306,Parking Meters,60.0,2024-01-02 16:50:00,2021-08-02 17:50:00,2.25,26002625,,,CARD,Mueller,6/9/2023 21:20,2021,August,16,1.0
84747329,Parking Meters,60.0,2024-01-02 16:51:00,2021-08-02 17:51:00,2.25,10000203,,,CARD,Core,6/9/2023 21:20,2021,August,16,1.0
84747341,Parking Meters,60.0,2024-01-02 16:52:00,2021-08-02 17:52:00,2.25,61001623,,,CARD,Rainey,6/9/2023 21:20,2021,August,16,1.0
84801340,Parking Meters,60.0,2024-01-02 17:03:00,2021-08-06 18:03:00,2.25,20001408,,,CARD,Non-Core,5/4/2023 21:34,2021,August,17,11.0
84801349,Parking Meters,60.0,2024-01-02 17:03:00,2021-08-06 18:03:00,2.25,61001627,,,CARD,Rainey,5/4/2023 21:34,2021,August,17,0.0
84772277,Parking Meters,415.8,2024-01-02 17:03:00,2021-08-04 23:58:00,23.76,10000304,,,CARD,Core,5/4/2023 21:34,2021,August,17,0.0
84801353,Parking Meters,60.0,2024-01-02 17:03:00,2021-08-06 18:03:00,2.25,10000650,,,CARD,Core,5/4/2023 21:34,2021,August,17,0.0
84772281,Parking Meters,56.466667,2024-01-02 17:03:00,2021-08-04 18:00:00,2.25,27002703,,,CARD,Colorado River,5/4/2023 21:34,2021,August,17,0.0
84851629,Parking Meters,52.216667,2024-01-02 17:07:00,2021-08-10 18:00:00,2.25,10000328,,,CARD,Core,5/4/2023 21:35,2021,August,17,4.0
84863579,Parking Meters,51.133335,2024-01-02 17:08:00,2021-08-11 18:00:00,2.25,20001436,,,CARD,Non-Core,5/4/2023 21:35,2021,August,17,1.0
84876865,Parking Meters,195.0,2024-01-02 17:19:00,2021-08-12 20:34:00,7.75,10001219,,,CARD,Core,5/4/2023 21:35,2021,August,17,11.0
84908875,Parking Meters,120.0,2024-01-02 17:21:00,2021-08-14 19:21:00,4.25,71002013,,,CARD,Toomey,5/4/2023 21:35,2021,August,17,2.0
84876877,Parking Meters,60.0,2024-01-02 17:21:00,2021-08-12 18:21:00,2.25,24002460,,,CARD,East Austin,5/4/2023 21:35,2021,August,17,0.0
84760047,Parking Meters,36.566666,2024-01-02 17:23:00,2021-08-03 18:00:00,2.25,10001007,,,CARD,Core,5/4/2023 21:34,2021,August,17,2.0
84876888,Parking Meters,60.0,2024-01-02 17:23:00,2021-08-12 18:23:00,2.25,61001631,,,CARD,Rainey,5/4/2023 21:35,2021,August,17,0.0
84892342,Parking Meters,105.0,2024-01-02 17:25:00,2021-08-13 19:10:00,3.75,24002426,,,CARD,East Austin,5/4/2023 21:35,2021,August,17,2.0
84876965,Parking Meters,105.0,2024-01-02 17:27:00,2021-08-12 19:12:00,3.75,10000646,,,CARD,Core,5/4/2023 21:35,2021,August,17,2.0
84801873,Parking Meters,105.0,2024-01-02 17:29:00,2021-08-06 19:14:00,3.75,10000327,,,CARD,Core,5/4/2023 21:34,2021,August,17,2.0
84760171,Parking Meters,150.0,2024-01-02 17:33:00,2021-08-03 20:03:00,5.5,24002474,,,CARD,East Austin,5/4/2023 21:34,2021,August,17,4.0
84892631,Parking Meters,90.0,2024-01-02 17:38:00,2021-08-13 19:08:00,3.25,24002460,,,CARD,East Austin,5/4/2023 21:35,2021,August,17,5.0
84892624,Parking Meters,20.516666,2024-01-02 17:39:00,2021-08-13 18:00:00,2.25,27002701,,,CARD,Colorado River,5/4/2023 21:35,2021,August,17,1.0
84772845,Parking Meters,90.0,2024-01-02 17:39:00,2021-08-04 19:09:00,3.25,10000810,,,CARD,Core,5/4/2023 21:34,2021,August,17,0.0
84726647,Parking Meters,60.0,2024-01-02 17:48:00,2021-07-31 18:48:00,2.25,10000629,,,CARD,Core,5/4/2023 21:32,2021,July,17,9.0
84892778,Parking Meters,60.0,2024-01-02 17:48:00,2021-08-13 18:48:00,2.25,10000303,,,CARD,Core,5/4/2023 21:35,2021,August,17,0.0
84819456,Parking Meters,90.0,2024-01-02 17:50:00,2021-08-07 19:20:00,3.0,10000117,,,COINS,Core,5/4/2023 21:34,2021,August,17,2.0
84819475,Parking Meters,37.5,2024-01-02 17:51:00,2021-08-07 18:29:00,1.25,10000546,,,COINS,Core,5/4/2023 21:34,2021,August,17,1.0
84819458,Parking Meters,60.0,2024-01-02 17:51:00,2021-08-07 18:51:00,2.25,10001027,,,CARD,Core,5/4/2023 21:34,2021,August,17,0.0
84892877,Parking Meters,60.0,2024-01-02 17:54:00,2021-08-13 18:54:00,2.25,10001204,,,CARD,Core,5/4/2023 21:35,2021,August,17,3.0
84892892,Parking Meters,245.26666,2024-01-02 17:54:00,2021-08-13 22:00:00,5.0,81002104,,,CARD,Walsh,5/4/2023 21:35,2021,August,17,0.0
84864193,Parking Meters,60.0,2024-01-02 17:54:00,2021-08-11 18:54:00,2.25,24002427,,,CARD,East Austin,5/4/2023 21:35,2021,August,17,0.0
84909487,Parking Meters,90.0,2024-01-02 17:54:00,2021-08-14 19:24:00,3.25,61001624,,,CARD,Rainey,5/4/2023 21:35,2021,August,17,0.0
84773172,Parking Meters,356.4,2024-01-02 18:02:00,2021-08-04 23:59:00,18.89,10000504,,,CARD,Core,5/4/2023 21:34,2021,August,18,8.0
84864326,Parking Meters,60.0,2024-01-02 18:05:00,2021-08-11 19:05:00,2.25,26002623,,,CARD,Mueller,5/4/2023 21:35,2021,August,18,3.0
84786883,Parking Meters,232.0,2024-01-02 18:07:00,2021-08-05 21:59:00,5.0,81002109,,,CARD,Walter,5/4/2023 21:34,2021,August,18,2.0
84773267,Parking Meters,120.0,2024-01-02 18:10:00,2021-08-04 20:10:00,4.25,24002433,,,CARD,East Austin,5/4/2023 21:34,2021,August,18,3.0
84786898,Parking Meters,60.0,2024-01-02 18:10:00,2021-08-05 19:10:00,2.25,10000513,,,CARD,Core,5/4/2023 21:34,2021,August,18,0.0
84773269,Parking Meters,225.0,2024-01-02 18:10:00,2021-08-04 21:55:00,9.5,10000334,,,CARD,Core,5/4/2023 21:34,2021,August,18,0.0
84786888,Parking Meters,225.0,2024-01-02 18:10:00,2021-08-05 21:55:00,9.5,10000652,,,CARD,Core,5/4/2023 21:34,2021,August,18,0.0
84773306,Parking Meters,135.0,2024-01-02 18:14:00,2021-08-04 20:29:00,4.75,10000133,,,CARD,Core,5/4/2023 21:34,2021,August,18,4.0
84727107,Parking Meters,75.0,2024-01-02 18:16:00,2021-07-31 19:31:00,2.75,10001045,,,CARD,Core,5/4/2023 21:32,2021,July,18,2.0
84727105,Parking Meters,255.0,2024-01-02 18:16:00,2021-07-31 22:31:00,11.5,10000659,,,CARD,Core,5/4/2023 21:32,2021,July,18,0.0
84727104,Parking Meters,105.0,2024-01-02 18:16:00,2021-07-31 20:01:00,3.75,26002603,,,CARD,Mueller,5/4/2023 21:32,2021,July,18,0.0
84727112,Parking Meters,135.0,2024-01-02 18:17:00,2021-07-31 20:32:00,4.75,24002453,,,CARD,East Austin,5/4/2023 21:32,2021,July,18,1.0
84840916,Parking Meters,135.0,2024-01-02 18:17:00,2021-08-09 20:32:00,4.75,24002455,,,CARD,East Austin,5/4/2023 21:35,2021,August,18,0.0
84788131,Parking Meters,217.0,2024-01-02 18:22:00,2021-08-05 21:59:00,5.0,81002109,,,CARD,Walter,5/4/2023 21:34,2021,August,18,5.0
84877817,Parking Meters,90.0,2024-01-02 18:28:00,2021-08-12 19:58:00,3.25,10000323,,,CARD,Core,5/4/2023 21:35,2021,August,18,6.0
84877806,Parking Meters,60.0,2024-01-02 18:28:00,2021-08-12 19:28:00,2.25,24002435,,,CARD,East Austin,5/4/2023 21:35,2021,August,18,0.0
84877827,Parking Meters,120.0,2024-01-02 18:29:00,2021-08-12 20:29:00,4.25,26002609,,,CARD,Mueller,5/4/2023 21:35,2021,August,18,1.0
84710178,Parking Meters,60.0,2024-01-02 18:32:00,2021-07-30 19:32:00,2.25,71002019,,,CARD,Toomey,5/4/2023 21:32,2021,July,18,3.0
84710179,Parking Meters,60.0,2024-01-02 18:32:00,2021-07-30 19:32:00,2.25,26002606,,,CARD,Mueller,5/4/2023 21:32,2021,July,18,0.0
84710202,Parking Meters,165.0,2024-01-02 18:33:00,2021-07-30 21:18:00,6.25,10001215,,,CARD,Core,5/4/2023 21:32,2021,July,18,1.0
84710200,Parking Meters,60.0,2024-01-02 18:33:00,2021-07-30 19:33:00,2.25,71002013,,,CARD,Toomey,5/4/2023 21:32,2021,July,18,0.0
84710189,Parking Meters,60.0,2024-01-02 18:33:00,2021-07-30 19:33:00,2.25,10000134,,,CARD,Core,5/4/2023 21:32,2021,July,18,0.0
84877882,Parking Meters,150.0,2024-01-02 18:35:00,2021-08-12 21:05:00,5.5,10000646,,,CARD,Core,5/4/2023 21:35,2021,August,18,2.0
84910264,Parking Meters,255.0,2024-01-02 18:36:00,2021-08-14 22:51:00,11.5,10000632,,,CARD,Core,5/4/2023 21:35,2021,August,18,1.0
84910271,Parking Meters,180.0,2024-01-02 18:37:00,2021-08-14 21:37:00,7.25,10000139,,,CARD,Core,5/4/2023 21:35,2021,August,18,1.0
84877911,Parking Meters,60.0,2024-01-02 18:38:00,2021-08-12 19:38:00,2.25,10000138,,,CARD,Core,5/4/2023 21:35,2021,August,18,1.0
84877931,Parking Meters,75.0,2024-01-02 18:39:00,2021-08-12 19:54:00,2.75,26002614,,,CARD,Mueller,5/4/2023 21:35,2021,August,18,1.0
84877927,Parking Meters,135.0,2024-01-02 18:39:00,2021-08-12 20:54:00,4.75,61001626,,,CARD,Rainey,5/4/2023 21:35,2021,August,18,0.0
84820634,Parking Meters,165.0,2024-01-02 18:48:00,2021-08-07 21:33:00,6.25,61001609,,,CARD,Rainey,5/4/2023 21:34,2021,August,18,9.0
84787441,Parking Meters,240.0,2024-01-02 18:50:00,2021-08-05 22:50:00,10.75,10000830,,,CARD,Core,5/4/2023 21:34,2021,August,18,2.0
84787458,Parking Meters,120.0,2024-01-02 18:51:00,2021-08-05 20:51:00,4.25,71002006,,,CARD,Toomey,5/4/2023 21:34,2021,August,18,1.0
84787462,Parking Meters,105.0,2024-01-02 18:52:00,2021-08-05 20:37:00,3.75,10001044,,,CARD,Core,5/4/2023 21:34,2021,August,18,1.0
84787459,Parking Meters,90.0,2024-01-02 18:52:00,2021-08-05 20:22:00,3.25,20001409,,,CARD,Non-Core,5/4/2023 21:34,2021,August,18,0.0
84820732,Parking Meters,305.55,2024-01-02 18:53:00,2021-08-07 23:58:00,15.02,10001047,,,CARD,Core,5/4/2023 21:34,2021,August,18,1.0
84773789,Parking Meters,60.0,2024-01-02 18:54:00,2021-08-04 19:54:00,2.25,10000745,,,CARD,Core,5/4/2023 21:34,2021,August,18,1.0
84773784,Parking Meters,60.0,2024-01-02 18:54:00,2021-08-04 19:54:00,2.25,26002633,,,CARD,Mueller,5/4/2023 21:34,2021,August,18,0.0
84773795,Parking Meters,135.0,2024-01-02 18:54:00,2021-08-04 21:09:00,4.75,24002473,,,CARD,East Austin,5/4/2023 21:34,2021,August,18,0.0
84773798,Parking Meters,120.0,2024-01-02 18:55:00,2021-08-04 20:55:00,4.25,61001627,,,CARD,Rainey,5/4/2023 21:34,2021,August,18,1.0
84893865,Parking Meters,90.0,2024-01-02 18:56:00,2021-08-13 20:26:00,3.25,10001221,,,CARD,Core,5/4/2023 21:35,2021,August,18,1.0
84893860,Parking Meters,60.0,2024-01-02 18:57:00,2021-08-13 19:57:00,2.25,10000616,,,CARD,Core,5/4/2023 21:35,2021,August,18,1.0
84893867,Parking Meters,481.81668,2024-01-02 18:58:00,2021-08-14 03:00:00,5.0,91001903,,,CARD,MACC Lot,5/4/2023 21:35,2021,August,18,1.0
84893863,Parking Meters,75.0,2024-01-02 18:58:00,2021-08-13 20:13:00,2.75,10001227,,,CARD,Core,5/4/2023 21:35,2021,August,18,0.0
84773860,Parking Meters,270.0,2024-01-02 19:00:00,2021-08-04 23:30:00,12.5,10000109,,,CARD,Core,5/4/2023 21:34,2021,August,19,2.0
84727955,Parking Meters,180.0,2024-01-02 19:02:00,2021-07-31 22:02:00,7.25,10000604,,,CARD,Core,5/4/2023 21:32,2021,July,19,2.0
84820939,Parking Meters,120.0,2024-01-02 19:03:00,2021-08-07 21:03:00,4.25,10000603,,,CARD,Core,5/4/2023 21:34,2021,August,19,1.0
84820938,Parking Meters,90.0,2024-01-02 19:04:00,2021-08-07 20:34:00,3.25,10001204,,,CARD,Core,5/4/2023 21:34,2021,August,19,1.0
84787707,Parking Meters,120.0,2024-01-02 19:07:00,2021-08-05 21:07:00,4.25,10000646,,,CARD,Core,5/4/2023 21:34,2021,August,19,3.0
84878279,Parking Meters,150.0,2024-01-02 19:07:00,2021-08-12 21:37:00,5.5,10000510,,,CARD,Core,5/4/2023 21:35,2021,August,19,0.0
84787720,Parking Meters,135.0,2024-01-02 19:10:00,2021-08-05 21:25:00,4.75,23002303,,,CARD,Non-Core,5/4/2023 21:34,2021,August,19,3.0
84787725,Parking Meters,288.3,2024-01-02 19:10:00,2021-08-05 23:58:00,13.77,10000418,,,CARD,Core,5/4/2023 21:34,2021,August,19,0.0
84787758,Parking Meters,150.0,2024-01-02 19:11:00,2021-08-05 21:41:00,5.5,24002424,,,CARD,East Austin,5/4/2023 21:34,2021,August,19,1.0
84911022,Parking Meters,120.0,2024-01-02 19:11:00,2021-08-14 21:11:00,4.25,10000412,,,CARD,Core,5/4/2023 21:35,2021,August,19,0.0
84787727,Parking Meters,105.0,2024-01-02 19:11:00,2021-08-05 20:56:00,3.75,10001001,,,CARD,Core,5/4/2023 21:34,2021,August,19,0.0
84787763,Parking Meters,60.0,2024-01-02 19:12:00,2021-08-05 20:12:00,2.25,10000806,,,CARD,Core,5/4/2023 21:34,2021,August,19,1.0
84865082,Parking Meters,45.433334,2024-01-02 19:14:00,2021-08-11 20:00:00,2.25,26002632,,,CARD,Mueller,5/4/2023 21:35,2021,August,19,2.0
84865086,Parking Meters,60.0,2024-01-02 19:15:00,2021-08-11 20:15:00,2.25,24002478,,,CARD,East Austin,5/4/2023 21:35,2021,August,19,1.0
84894208,Parking Meters,120.0,2024-01-02 19:16:00,2021-08-13 21:16:00,4.25,26002601,,,CARD,Mueller,5/4/2023 21:35,2021,August,19,1.0
84787814,Parking Meters,120.0,2024-01-02 19:16:00,2021-08-05 21:16:00,4.25,24002417,,,CARD,East Austin,5/4/2023 21:34,2021,August,19,0.0
84894196,Parking Meters,255.0,2024-01-02 19:17:00,2021-08-13 23:32:00,11.5,24002463,,,CARD,East Austin,5/4/2023 21:35,2021,August,19,1.0
84728205,Parking Meters,150.0,2024-01-02 19:18:00,2021-07-31 21:48:00,5.5,71002016,,,CARD,Toomey,5/4/2023 21:32,2021,July,19,1.0
84911025,Parking Meters,149.0,2024-01-02 19:20:00,2021-08-14 20:03:00,1.45,10000303,,,COINS,Core,5/4/2023 21:35,2021,August,19,2.0
84894264,Parking Meters,195.0,2024-01-02 19:21:00,2021-08-13 22:36:00,7.75,10000546,,,CARD,Core,5/4/2023 21:35,2021,August,19,1.0
84821294,Parking Meters,277.9,2024-01-02 19:21:00,2021-08-07 23:58:00,13.02,10000523,,,CARD,Core,5/4/2023 21:34,2021,August,19,0.0
84821287,Parking Meters,25.5,2024-01-02 19:22:00,2021-08-07 19:47:00,0.85,24002429,,,COINS,East Austin,5/4/2023 21:34,2021,August,19,1.0
84894327,Parking Meters,120.0,2024-01-02 19:24:00,2021-08-13 21:24:00,4.25,61001630,,,CARD,Rainey,5/4/2023 21:35,2021,August,19,2.0
84894318,Parking Meters,270.0,2024-01-02 19:24:00,2021-08-13 23:54:00,12.5,10000511,,,CARD,Core,5/4/2023 21:35,2021,August,19,0.0
84894342,Parking Meters,60.0,2024-01-02 19:25:00,2021-08-13 20:25:00,2.25,24002433,,,CARD,East Austin,5/4/2023 21:35,2021,August,19,1.0
84821371,Parking Meters,90.0,2024-01-02 19:25:00,2021-08-07 20:55:00,3.25,61001609,,,CARD,Rainey,5/4/2023 21:34,2021,August,19,0.0
84821381,Parking Meters,120.0,2024-01-02 19:25:00,2021-08-07 21:25:00,4.25,10000646,,,CARD,Core,5/4/2023 21:34,2021,August,19,0.0
84821380,Parking Meters,150.0,2024-01-02 19:25:00,2021-08-07 21:53:00,3.25,10001003,,,CARD,Core,5/4/2023 21:34,2021,August,19,0.0
84787990,Parking Meters,90.0,2024-01-02 19:28:00,2021-08-05 20:58:00,3.25,10000520,,,CARD,Core,5/4/2023 21:34,2021,August,19,3.0
84788009,Parking Meters,165.0,2024-01-02 19:29:00,2021-08-05 22:14:00,6.25,24002483,,,CARD,East Austin,5/4/2023 21:34,2021,August,19,1.0
84788042,Parking Meters,195.0,2024-01-02 19:31:00,2021-08-05 22:46:00,7.75,10000534,,,CARD,Core,5/4/2023 21:34,2021,August,19,2.0
84821505,Parking Meters,90.0,2024-01-02 19:33:00,2021-08-07 21:03:00,3.25,26002609,,,CARD,Mueller,5/4/2023 21:34,2021,August,19,2.0
84865261,Parking Meters,150.0,2024-01-02 19:33:00,2021-08-11 22:03:00,5.5,23002305,,,CARD,Non-Core,5/4/2023 21:35,2021,August,19,0.0
84865268,Parking Meters,90.0,2024-01-02 19:33:00,2021-08-11 21:03:00,3.25,10000425,,,CARD,Core,5/4/2023 21:35,2021,August,19,0.0
